"dt","geocodeisp","geocodeasns","count","pct_25_norm","pct_50_norm","pct_75_norm"
"2018-05-22","AT&T Services, Inc.","[7018]","1136","-240.799999985029","-181.700000030105","100.59999999066349"
"2018-05-23","AT&T Services, Inc.","[7018, 14267]","2494","-87.19999997993","101.69999997015111","376.2000000078842"
"2018-05-24","AT&T Services, Inc.","[7018]","2938","-131.2999999807216","68.09999999969298","389.7000000271946"
"2018-05-25","AT&T Services, Inc.","[7018]","2745","-96.00000007152445","59.79999993741515","328.0999999337364"
"2018-05-26","AT&T Services, Inc.","[7018]","1764","-154.49999998230476","-56.89999999594875","174.80000001890585"
"2018-05-27","AT&T Services, Inc.","[7018]","1075","-138.28337480364644","19.29999977601983","442.9999997764826"
"2018-05-28","AT&T Services, Inc.","[7018]","1737","-105.99999995611142","11.499999920488335","343.40000000114105"
"2018-05-29","AT&T Services, Inc.","[7018]","1660","-31.000000101048443","256.19999986141926","717.1999999298714"
"2018-05-30","AT&T Services, Inc.","[21986, 46880, 7018]","3645","-115.49999989392745","35.00000000030923","382.49999999652573"
"2018-05-31","AT&T Services, Inc.","[7018]","2670","-45.49999998509884","107.90000001466979","436.60000001492335"
"2018-06-01","AT&T Services, Inc.","[7018]","3334","-109.80000020936131","17.199999671429396","233.09999967023032"
"2018-06-02","AT&T Services, Inc.","[7018]","1346","-137.99999997997654","12.999999992549448","292.60000001243316"
"2018-06-03","AT&T Services, Inc.","[7018]","1717","-115.5000000326254","70.7000000015546","363.70000000155414"
"2018-06-04","AT&T Services, Inc.","[7018, 12240]","4632","-89.29999998898708","90.39999997522685","524.5000000001819"
"2018-06-05","AT&T Services, Inc.","[7018, 12240]","5681","-124.39999999944118","-11.99999999946155","239.00000000000048"
"2018-06-06","AT&T Services, Inc.","[12240, 7018]","3883","-109.81500000000233","9.100000146776438","303.09999990835786"
"2018-06-07","AT&T Services, Inc.","[12240, 7018]","2036","-102.80000000057044","24.799999890092295","419.499999981781"
"2018-05-22","Allied Telecom Group, LLC","[22925]","554","-67.59999999485444","133.20000000385335","430.7000000117114"
"2018-05-23","Allied Telecom Group, LLC","[22925]","1983","-191.69999998848652","-104.29999999178108","51.900000005727634"
"2018-05-24","Allied Telecom Group, LLC","[22925]","873","-70.19999998901037","90.99999999860304","183.69999999972063"
"2018-05-25","Allied Telecom Group, LLC","[22925]","245","-138.20000006631014","-56.00000006193292","110.1999999159016"
"2018-05-26","Allied Telecom Group, LLC","[22925]","2","182.50000005355105","222.5000000325963","222.5000000325963"
"2018-05-29","Allied Telecom Group, LLC","[22925]","1006","-184.0000002086162","-122.19999995082611","-18.400000259280148"
"2018-05-30","Allied Telecom Group, LLC","[22925]","193","-161.5000000015243","-75.69999998258936","59.59999998276544"
"2018-05-31","Allied Telecom Group, LLC","[22925]","603","-174.09999997820705","-123.49999996135011","-9.800000032410026"
"2018-06-01","Allied Telecom Group, LLC","[22925]","138","-179.80000033276156","-108.80000027827919","-43.100000300910324"
"2018-06-04","Allied Telecom Group, LLC","[22925]","401","-141.90000005718318","-88.19999999858553","94.40000004880133"
"2018-06-05","Allied Telecom Group, LLC","[22925]","196","-166.20000000577417","-39.099999993341015","196.40000000188596"
"2018-06-06","Allied Telecom Group, LLC","[22925]","127","-199.30000000009022","-177.40000003855675","-118.60000003967434"
"2018-06-07","Allied Telecom Group, LLC","[22925]","567","-171.09999999956926","-32.499999999345164","160.40000000157306"
"2018-05-22","Charter Communications","[20115, 33588]","582","144.3000000024913","414.3000000003667","1030.6999999302207"
"2018-05-23","Charter Communications","[33588, 20115]","2195","-19.60999999147839","306.20000000817527","672.4000000085653"
"2018-05-24","Charter Communications","[33588, 20115]","1033","-104.69999999999706","199.00000000000003","552.4999999963329"
"2018-05-25","Charter Communications","[33588, 20115]","1429","5.199999934528051","349.7999999312451","789.7999999284575"
"2018-05-26","Charter Communications","[33588, 20115]","766","-53.63999998230793","191.50000007357448","526.5999999828637"
"2018-05-27","Charter Communications","[33588, 20115]","770","42.59999933838844","313.4999996908009","694.199999776511"
"2018-05-28","Charter Communications","[33588, 20115]","1303","69.57500000113941","321.31500000114465","776.7000000003463"
"2018-05-29","Charter Communications","[33588, 20115]","2142","-154.2000000700936","114.89999992394593","663.2402145393382"
"2018-05-30","Charter Communications","[20115, 33588]","1369","48.39999991645527","305.10000000003856","681.9999999999018"
"2018-05-31","Charter Communications","[33588, 20115]","1192","-46.49999998509884","259.50000001490116","620.5000000149012"
"2018-06-01","Charter Communications","[20115, 33588]","2612","-110.90000031981617","22.999999695457518","360.09999946691096"
"2018-06-02","Charter Communications","[33588, 20115]","1894","-114.20000077039","152.6499999925509","566.7000001892447"
"2018-06-03","Charter Communications","[33588, 20115]","2289","-38.30000000380096","170.5000000060245","528.7000000062108"
"2018-06-04","Charter Communications","[33588, 20115]","2785","-98.2999999944586","60.5000001266599","397.80000014044344"
"2018-06-05","Charter Communications","[33588, 20115]","2871","-114.64500000000041","109.79999994859102","409.3000001460314"
"2018-06-06","Charter Communications","[20115, 33588]","2275","-6.0","279.0","673.0"
"2018-06-07","Charter Communications","[33588, 20115]","1866","-99.09999999945285","107.10000000073342","496.80000000080327"
"2018-05-22","Cogent Communications","[174]","28","-244.10000008356292","-155.99999997357372","-47.19999998633284"
"2018-05-23","Cogent Communications","[174]","193","-100.19999998551793","70.30000002123415","496.00000001009903"
"2018-05-24","Cogent Communications","[174]","530","-182.10000023990867","-123.19999998807904","-4.499999953433843"
